,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94
Op. 27 i,0,0.0,0.0,4.597701149425287,2.2988505747126435,11.494252873563218,8.812260536398467,0.0,1.532567049808429,0.0,0.0,33.71647509578544,0.0,7.662835249042145,9.195402298850574,0.7662835249042145,0.7662835249042145,3.8314176245210727,2.2988505747126435,0.7662835249042145,0.7662835249042145,1.532567049808429,0.7662835249042145,0.0,0.0,1.532567049808429,0.7662835249042145,0.0,0.0,3.065134099616858,0.7662835249042145,0.0,0.0,0.7662835249042145,0.7662835249042145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.532567049808429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 27 ii,0,0.0,0.0,12.903225806451612,0.0,12.903225806451612,19.35483870967742,0.0,0.0,0.0,6.451612903225806,32.25806451612903,0.0,12.903225806451612,0.0,0.0,3.225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 27 iii,0,0.0,0.0,4.722666338703727,0.0,3.7018816873693274,11.068749231336861,0.0,5.288402410527611,1.5865207231582832,2.4597220514081912,34.682080924855484,0.0,0.0,8.461443856844179,2.6442012052638053,1.5865207231582832,1.0576804821055223,0.5288402410527612,1.0576804821055223,3.1730414463165664,0.5288402410527612,6.346082892633133,2.1153609642110447,0.0,2.6442012052638053,2.1153609642110447,0.5288402410527612,0.0,1.0576804821055223,0.0,1.0576804821055223,0.5288402410527612,0.0,1.0576804821055223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 28 i,0,0.0,0.6169298366497985,7.983232327764403,3.6592752596713756,6.301978341756695,2.3946492152972962,1.2335391902675712,8.608815206278903,5.028058289453863,1.4982581747209391,13.138842863964568,0.0,4.0682116085363855,4.307612433459709,2.115188011370738,6.165773053145699,4.524899929173248,2.09019033487272,1.0329168122193766,3.699015155642583,0.40060379003233665,3.4999951927545188,1.121049646026491,0.0,0.5922526431838065,0.9130561582417018,3.1868832704652448,1.6498466488691754,0.0,0.5287970028426845,0.2961263215919033,1.9940454252649589,0.0,1.5851090763999498,0.5605248230132455,0.0,0.8883789647757098,0.5922526431838065,0.0,1.5053088014255083,0.26439850142134225,0.0,0.4887366238394507,0.0,0.17626566761422816,0.0,0.0,0.0,0.0,0.0,0.8883789647757098,0.22433812241810852,0.17626566761422816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 28 ii,0,0.0,0.6271839440910314,3.9870979302929848,1.5321207777080907,7.9629961472986315,3.359913986201953,0.0,1.0079741958605861,2.4952961204193174,7.064779141653976,2.8268076337245764,0.0,3.8975002239942658,6.314398351402205,4.007257414210197,3.315115133052594,7.871158498342446,3.5480691694292634,2.015948391721172,2.307140937192008,5.015231610070782,3.7944628617507394,1.299166741331422,0.0,2.519935489651465,2.934324881283039,2.88952602813368,2.519935489651465,2.3474599050264313,3.023922587581758,2.598333482662844,1.3842845623152051,0.0,1.881551832273094,0.0,0.0,0.0,1.0079741958605861,0.33599139862019534,0.6719827972403907,0.33599139862019534,0.0,0.0,0.0,0.0,0.0,0.6719827972403907,0.0,0.6271839440910314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 28 iii,0,0.0,1.8650713854816001,7.842348682887591,3.267645284536496,12.381862055097528,4.5244319324351485,1.1311079831087871,4.881359340438365,6.158254574703397,5.323748240498691,12.276291976674038,0.0,2.63925196058717,7.585964206716269,2.7448220390106566,2.2622159662175743,3.016287954956766,0.0,0.7540719887391915,2.367786044641061,2.5135732957973045,3.267645284536496,2.2622159662175743,0.0,1.508143977478383,1.508143977478383,0.7540719887391915,0.0,2.2622159662175743,0.7540719887391915,0.37703599436959573,0.7540719887391915,0.0,1.1311079831087871,1.1311079831087871,0.0,0.0,0.0,0.0,0.0,0.37703599436959573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37703599436959573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 29 i,0,1.5628876209377327,0.8186554204911933,5.860828578516499,3.621930042173159,5.854626643512778,1.7365418010419256,2.486975936492186,1.3148102207888863,6.251550483750933,3.975440337385265,6.071694368643018,2.13346564128008,2.914909451748946,13.805507318283308,3.795584222277352,0.3907219052344332,3.485487472091294,1.3148102207888863,5.680972463408585,0.2852890101711735,1.8109650210865795,1.525676010915406,2.207888861324734,1.2093773257256266,3.448275862068966,1.6683205160009928,0.570578020342347,2.059042421235426,1.6000992309600601,0.0,1.5628876209377327,1.5628876209377327,0.8558670305135204,0.2852890101711735,1.06673282064004,0.0,0.570578020342347,0.2480774001488465,1.2838005457702806,0.8558670305135204,0.0,0.0,0.570578020342347,0.0,0.0,0.0,0.0,0.0,0.2852890101711735,0.2480774001488465,0.2852890101711735,0.0,0.0,0.0,0.2852890101711735,0.0,0.0,0.0,0.0,0.0,0.2852890101711735,0.0,0.2852890101711735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 29 ii,0,1.2881286067600983,2.6174773289365203,3.787098103874689,3.091508656224236,4.379637262984334,8.712901896125308,3.7355729596042857,3.3903544929925795,4.147774113767517,6.749793899422916,8.264633140972792,2.7050700741962075,3.477947238252265,6.430338004946412,3.313066776586973,4.508450123660344,3.0915086562242373,2.5401896125309147,2.282563891178895,1.854905193734542,3.2203215169002464,1.5457543281121182,1.7003297609233299,1.1850783182192908,1.8291426215993403,2.2155812036273694,1.9579554822753504,0.5152514427040394,0.2576257213520197,0.2576257213520197,0.927452596867271,0.9016900247320692,0.5152514427040394,0.9016900247320692,0.2576257213520197,0.15457543281121183,0.5152514427040394,0.2576257213520197,0.12881286067600986,0.12881286067600986,0.2576257213520197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 29 iii,0,0.3283509122682846,4.158017052357378,2.0277493004301395,2.6027282312466022,8.543690737220764,3.1725994812055585,3.5855919619696675,4.641787396432648,5.720967394754412,3.7147433207951925,10.878265723448271,1.7468268532672737,4.271845368610381,8.144561961641317,2.847532078059957,6.144175237233535,2.6056469060223204,3.031773423277161,2.9821559520899537,1.7147214307343748,2.6957609897226162,2.3050234041233573,2.4717527006862534,0.492526368402427,1.7913366435969746,0.7712598094835041,0.07114269765812835,0.519888944424784,0.9062485178604653,1.0704239739946078,0.2495466933238963,0.4137221494580386,0.5341174839564097,0.577897605592181,0.7333170373991689,0.1641754561341423,0.0,0.0,0.40131778166123677,0.0,0.3283509122682846,0.0,0.0,0.0,0.1641754561341423,0.0,0.0,0.0,0.23714232552709447,0.0,0.0,0.0,0.0,0.0,0.0,0.23714232552709447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 30,0,1.0857471339146743,3.544612917563776,8.14547095030787,2.014878612819852,5.33950116846331,2.4231719832050738,1.3847737682467598,4.892047604628235,3.2743598570590144,3.1126450877003715,12.079801893127838,0.4618340710512603,2.790672438797127,4.63290960865302,4.526192429774457,4.914817787670115,1.4685449325541653,4.072007030246915,2.360889943654787,4.059623466827562,1.7759486833169917,1.590923676933679,2.7469657443758724,1.5974796810968674,1.7001904129868164,2.7415024075732144,1.9092541013018196,1.683436180125335,0.9265819217306043,0.3919033599772524,0.8173151856774671,1.1422016142087952,0.5448767904516446,0.32124420399622367,0.49170031223911786,0.46329096086530214,0.2797228442960315,0.5936825992220459,0.5099114349146407,0.3671362331385413,0.0,0.3642224535104576,0.0,0.16025787954460136,0.0,0.17336988787097785,0.0,0.12237874437951377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 31 i,0,0.7635745039259254,0.572680877944444,0.3817872519629627,0.0,5.833709209994069,0.0,1.9242077498933319,3.6677287260274727,0.4581447023555553,0.6490383283370367,1.7180426338333321,1.3553447444685178,4.2835809316938835,8.40049427319122,1.4126128322629619,3.5462162057329034,5.152659488992447,0.3817872519629627,1.013204630209401,2.162971623620939,2.4612810098245106,0.9544681299074067,5.272775632110025,0.0,4.2187491341907375,2.699163836047587,3.3523857547363227,5.337385782442217,0.5345021527481478,0.0,1.8355156344373205,1.6446220084558392,0.0,0.7253957787296291,3.0689821407792,0.9544681299074067,5.432832595432959,2.04549862301695,1.5007175827159533,1.2334665063418797,0.0,2.1629716236209386,1.5007175827159533,0.0,0.0,0.2672510763740739,2.3555553092809207,1.2334665063418797,0.5345021527481478,0.0,1.8501997595128192,0.0,0.0,0.2672510763740739,1.2334665063418797,0.0,0.0,0.0,0.4111555021139598,0.0,1.2334665063418797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 31 ii,0,1.769911504424779,2.6548672566371687,7.374631268436575,2.9498525073746324,6.784660766961652,3.2448377581120957,0.5899705014749265,4.719764011799411,3.2448377581120957,7.374631268436577,12.094395280235993,2.0648967551622426,4.424778761061947,4.719764011799411,1.769911504424779,6.489675516224187,2.0648967551622426,2.9498525073746324,3.539823008849558,0.5899705014749265,0.8849557522123895,5.014749262536874,2.6548672566371687,2.359882005899706,0.29498525073746323,0.0,2.359882005899706,0.5899705014749265,1.769911504424779,0.0,0.0,0.29498525073746323,0.5899705014749265,0.29498525073746323,0.0,0.5899705014749265,0.0,0.0,0.29498525073746323,0.0,0.0,0.29498525073746323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29498525073746323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 31 iii,0,0.09511128019783144,7.509986684420773,5.311013886246909,2.0201635914019396,8.145330036142289,3.1767167586075695,7.8029294274300955,3.8272779151607357,8.7806733878638,4.184896328704582,8.327943694122125,2.431044321856571,3.568575233022634,4.595777059159214,2.434848773064484,4.584363705535474,2.3739775537378724,1.9098345063724549,2.0239680426098525,2.9066007228457287,1.2402510937797218,3.625642001141334,1.285904508274681,1.2592733498192878,2.587026821381015,0.3500095111280197,0.9701350580178805,1.050028533384059,0.3500095111280197,0.19022256039566288,0.19022256039566288,0.1597869507323568,0.1597869507323568,0.19022256039566288,0.0,0.19022256039566288,0.19022256039566288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 31 iv,0,0.9247027741083226,0.9247027741083226,0.0,0.0,7.133421400264203,0.0,0.9247027741083226,0.9247027741083226,2.774108322324968,5.284015852047558,7.265521796565393,0.0,0.9247027741083226,0.0,0.0,15.191545574636727,5.284015852047558,0.9247027741083226,1.8494055482166452,4.623513870541613,5.284015852047558,5.4161162483487475,1.8494055482166452,0.0,0.0,0.0,3.6988110964332903,4.359313077939235,0.9247027741083226,0.9247027741083226,0.0,10.039630118890356,0.0,0.9247027741083226,0.0,0.0,0.0,0.0,0.6605019815059447,0.6605019815059447,0.0,0.0,0.9247027741083226,6.869220607661826,0.0,0.6605019815059447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9247027741083226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9247027741083226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 31 v,0,14.24481030780243,0.42949176807444517,3.2569792412312086,1.6463851109520398,3.8296349319971363,1.324266284896206,1.2168933428775948,7.55189692197566,11.023622047244093,0.9663564781675018,8.911954187544739,0.10737294201861129,2.2548317823908377,0.8231925554760201,1.4316392269148175,3.722261989978525,1.7179670722977807,0.8231925554760201,11.274158911954187,1.2526843235504654,6.37079455977094,1.0021474588403723,1.2526843235504654,0.0,0.7158196134574087,1.861130994989263,0.25053686471009307,0.42949176807444517,0.6800286327845384,0.7158196134574087,5.58339298496779,0.0,0.42949176807444517,0.5010737294201861,0.0,0.0,0.0,0.42949176807444517,0.0,0.25053686471009307,0.07158196134574087,0.42949176807444517,0.28632784538296346,0.0,0.5010737294201861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42949176807444517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 31 vi,0,0.5524861878453038,2.209944751381215,4.419889502762428,2.762430939226518,11.049723756906081,3.8674033149171243,6.077348066298342,4.972375690607732,3.8674033149171243,8.839779005524862,4.972375690607732,4.419889502762428,3.8674033149171243,9.944751381215472,5.524861878453037,2.209944751381215,4.419889502762428,2.762430939226518,3.314917127071821,1.6574585635359111,1.1049723756906076,1.6574585635359111,1.1049723756906076,0.5524861878453038,0.5524861878453038,1.6574585635359111,1.6574585635359111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
